source_split,source_id,text,emoji_type,emotion_group
train,you001404,Cảm ơn Thầy rất nhiều 🥰,unicode,positive
train,tik022740,thể hiện con người thật của bản thân ở nơi đông người không biết ai bạn ai thù thật sự không thoải mái :)),emoticon,sadness
train,6064,"bỏ ghê người ta ngồi ngại đều phải mua nước thoii , ý tưởng hay :)))",emoticon,positive
train,11547,Khác gì lôi xe wave ra đua với Suzuki xì bo 😂😂,unicode,positive
train,11539,Đào Hoàng Hiệp =))) tí bác thấy em k tl là bác biết bay nick:)),emoticon,positive
train,you005422,Hôm sau có phải lên gặp lãnh đạo ăn cái biên bản vào mặt: kể từ ngày mai a được bổ nhiệm lên chức ko?😂,unicode,positive
train,26217,Sốc và hối hận.t đọc mà t ứa gan Á.đú cho cố vô h thanh minh là có ai quen k.sống chi cho chật đất v 🙂,unicode,anger
train,972,chú này tội lắm á :(,emoticon,sadness
train,6285,lương cũng sắp về rồi 😉,unicode,positive
train,28492,Hong phải fan cũng hong biết nhiều về nhóm và anh nhưng mong là ko phải thật :((((,emoticon,sadness
train,30043,Nào mua lô hàng xịn xò về cho bớt tai nạn :)),emoticon,positive
train,13399,Gia Vỹ :))) lmgi có khách nào phải bỏ cmtnd z cha! T sống ở Ca đây,emoticon,anger
train,tik017799,Nọng + gầy + nhiều mụn + đen :((,emoticon,sadness
train,6264,khi 2 đứa giận nhau thì dắt nhau vào nn là xong =)))),emoticon,positive
train,1668,cứ mỗi lần cắt tóc xong tao lại thấy biết ơn bố mẹ vì đã sinh ra tao đzai vãi :))),emoticon,positive
train,tik014104,"Mik giao tiếp kém lắm với lại ngại nữa , tự ti với giọng nói🥺",unicode,sadness
train,15271,Thật may mắn 😍 chúc mừng Gdinh,unicode,positive
train,798,"per tặng quà cáp gì tặng hộp nhỏ thôi nha . đi hát hò gì đừng đem thùng quà to như vậy nha , nó biết nó nhổ trụi lông nó ngắt mép chết đó :((",emoticon,fear
train,3219,giống chó này tên là gì vậy các bác 🙄,unicode,interest
train,you004475,Cơ hội Cho Bake 😅,unicode,anger
train,6464,đỉnh cao :)),emoticon,positive
train,tik010348,tui thấy tui may mắn khi còn ngoại với nội ❤️,unicode,positive
train,32493,Mới coi Cầu hôn xong luông á .  Hên là ck tôi k lãn mạn 😂,unicode,positive
train,you002898,Yêu chị và cảm ơn chị rất nhiều ☘️,unicode,positive
train,tik014706,"cuộc sống này là của mình sống sao cho tốt đời họ soi thì kệ họ, ko quen bt j nhau nên chả j phải tự ti rồi họ cũng quên bạn thôi, nên vô tư đi😁",unicode,positive
train,you002002,Ko nỡ bỏ những mối quan hệ độc hại :(,emoticon,sadness
train,you000228,"Vãi cả đánh 5 lần không lại nước nhỏ 😂gửi quốc thư yêu cầu Đại Việt thuần phục ,cống nạp 😂😂😂😂😂buồn cười vãi",unicode,positive
train,tik021694,Thật ra thì..🤫🧏,unicode,interest
train,18525,"Nguyễn Thanh Thảo ơ haha, t đọc lướt quá, xin lỗi 🥲",unicode,sadness
train,tik023765,Tự hào khi ở Vũng Tàu - Việt Nam😳,unicode,positive
train,2581,ám ảnh đến bây giờ 24 tuổi vẫn sợ ngỗng :))),emoticon,fear
train,4290,anh con mẹ mày :))),emoticon,anger
train,1049,mạng lag chưa xem được nhưng vẫn vào bình luận 😍😍,unicode,positive
train,19979,Các bé giờ đáng sợ thế 😟,unicode,fear
train,12083,😏😈👎 j zday troy:),unicode,anger
train,tik017462,tự ti đến vc khog muốn soi gương 😔,unicode,sadness
train,5628,mình bình luận chủ yếu muốn khoe mình là fan cứng thôi :)) các bạn không cần để ý,emoticon,positive
train,5064,gớm quá . nhớ lại lúc còn đạp xe đi học cán qua mấy lũ nay kêu bốp bốp rợn hêt cả da gà da vịt 🤢🤢🤢🤢,unicode,anger
train,you003551,"Không hợp thì đừng cố gượng ép. Vd sau này nhỡ chạnh lòng xót thương mà chấp nhận thì sau này anh chàng đó cũng sẽ nhắc lại kỷ niệm này &quot; xưa mày chảnh mày hành tao như này nha, giỡ thì giã cho mày chết.... bạch bạch &quot;😅😅😅 <br>Trong cuộc sống có những thứ ta dễ dàng có được, có những thứ dù cố gắng mấy cũng bằng không. Chớp Lấy Cơ Hôi và Buông Bỏ Nổi Đau là 2 thứ ta cần học",unicode,anger
train,tik013618,Đúng vậy😳,unicode,positive
train,12048,"😄🙈🤒
Cười Xong Che Mắt Xong Ốm:)",unicode,positive
train,tik019296,😅ít nói vì ko bt phải nói gì với người lạ chứ người quen người cùng tần số nó khác,unicode,sadness
train,1172,vì những thành phần như bạn mà page cứ phải khoá bình luận cho trong sạch đấy . thật là giông bão 😌,unicode,anger
train,1365,chỉ đi đường quen thôi ! đường nào lạ chỉ ngồi sau thôi =)),emoticon,positive
train,5643,tao cũng ước mình có 1 tình yêu như ông bà ❤,unicode,positive
train,4877,per vẩy cật lực luôn =)),emoticon,positive
train,13427,Không tử tế thì cũng đừng làm khổ người khác chứ 😩,unicode,anger
train,4138,đi đâu cũng ngó ngang ngó dọc để được nhìn thấy crush 😂 ngóng nó đến mức cổ dài ra hẳn mấy cái 😂,unicode,positive
train,31472,"thua combat ở bùa đỏ xui thiệc chứ
nt. worlds làm lại thôi👨‍🦽👨‍🦽",unicode,anger
train,tik011651,Ngta bảo sai có thể làm lại nhưng họ đâu biết cho dù có chọn lại 100 lần vết thương đó vẫn còn😌,unicode,sadness
train,you002828,"hôm nay chị up clip này rất đúng lúc ạ , tâm trạng em rất tệ sau khi dò điểm Toán :))",emoticon,sadness
train,tik022975,thiếu là quốc gia chống dịch tốt nhất thế giới đất nước đáng sống và quốc gia có người dân thân thiện nhất 🥰🥰🥰,unicode,positive
train,3321,quay vào ô mất lượt :)),emoticon,sadness
train,x000880,@july107193 Ai cũng đã từng 1 lần buông bỏ để hướng tới những gì tốt đẹp hơn 👍,unicode,positive
train,tik023165,Tự hào🥰,unicode,positive
train,tik011501,"sai thì sai thôi, đường mình chọn thì ko hối hận. Mình vẽ là cuộc đời chứ có phải tranh đâu hối hận có tác dụng gì?vẽ lại à🤓",unicode,anger
train,20501,Mýt Fish cô uông koi đi là trân châu đen hút lên nhẹ nhàng 🤣🤣,unicode,positive
train,tik023971,29 năm phát triển đất nước nhưng vậy là rất khủng rồi🗿👍,unicode,positive
train,you003402,"Bài viết rất hay,cảm ơn nhiều.❤👌",unicode,positive
train,12069,Nguyễn Hoàng Phúc sêm nêm =))),emoticon,positive
train,you005390,"hồi trước đi học nghề, sư phụ tui ráp gần xong cái máy cái ổng bỏ đi, tui bỏ vô 1 con ốc nữa cái ổng ráp xong dư con ốc. trời ơi ổng tháo máy ra lại, tui thấy cái tui la lên thế là tui bị ăn cái cờ lê lên đầu 😅, nhưng mà sư phụ có tâm thật",unicode,positive
train,tik011749,hối hận là nghe lời cha mẹ lấy vợ nghe theo xắp đặt rồi ly hôn lỡ dở 1 đời giờ đến với ai cũng trắc trở quá khứ đã từng ly hôn 😮‍💨,unicode,sadness
train,tik012711,Quá mệt mỏi 😊,unicode,sadness
train,12038,Hoàng Thiên Ngọc icon này là chưq có nguoi yeu nhé :)),emoticon,sadness
train,30214,Mua nho về trồng thoi nè 🍇🍇🍇,unicode,positive
train,3828,chiều mưa hứa tự sẽ tự đi mua đôi giầy mới 😂,unicode,positive
train,5407,chuyện tình huyền thoại của per với per :(,emoticon,sadness
train,13339,Nguyễn Thị Hải Yến nó mà biết nghĩ đã không bom bạn à. Não bị khuyết tật🥲,unicode,anger
train,tik018796,đi ngang thôi cug ngại ạ 🥺,unicode,sadness
train,you005356,con ốc dài thế này chắc chỉ có trong động cơ =))) thấy là đáiiii raaa máu đấy chứ chẳng đùa,emoticon,positive
train,16648,Ấm áp quá😊,unicode,positive
train,tik023607,"Tự hào vì cờ đỏ sao vàng , tự hào vì máu đỏ da vàng , tự hào khi là con người Việt Nam 🥰🇻🇳",unicode,positive
train,5494,em nghĩ chị em mình cần tìm hiểu quen biết nhau ạ ^^,emoticon,positive
train,26942,Thế giới này thật đáng sợ 🙄,unicode,sadness
train,31427,Mọi người đã thi đấu rất tốt và cố gắng hết sức ạ. Mong mọi người tiếp tục giữ sức khỏe để tiếp tục mang lại thành quả trong tương lai 💪💪💪,unicode,positive
train,5860,đơn giản là thấy họ cười 😂😂,unicode,positive
train,2117,maii ban thanh nhung nhớ cái này không hic 😭😭😭😭😭,unicode,sadness
train,1553,- mấy bạn đừng có đổ mình nữa nha 😞😞. mình ngại lắm 😞🤣,unicode,sadness
train,you001274,Biết ơn Web5Ngay 🥰🥰🥰,unicode,positive
train,you000659,Ui h em cũng đang là sinh viên năm 2 FTU và cũng là đứa dốt nhất lớp =)),emoticon,sadness
train,tik014064,"hay vỡ giọng ns 1 lúc là khán tiếng, để giành giọng để đọc bài, kt bài cũ,... ko nc nhiều đc😅",unicode,positive
train,23981,:v dống mấy cô HQ ta,emoticon,interest
train,you003185,"Trong lớp em có những câu hỏi giáo viên đưa ra em biết câu trả lời nhưng lại k dám giơ tay phát biểu , việc lên bảng ghi cũng v chừng nào có yêu cầu của ai đó thì em mới dám làm 😞😞😞😞😞",unicode,sadness
train,1235,thức ăn cho chó lúc nào cũng ngon :))))))))))),emoticon,positive
train,11787,Mai Giang dạ.kiếp hiện tại cháu lại là ng yêu nhiều hơn bác ạ😁,unicode,positive
train,you002090,"Em cảm ơn chị Giang nhiều lắm &lt;3 Em xem video này trong lúc mệt mỏi và chán nản nhất, em sẽ thử áp dụng theo và comment chị biết kết quả nha :))",emoticon,positive
train,5619,cho dù em có dành được bao nhiêu học bổng đi chăng nữa nhưng mãi mãi em sẽ không thể có được tôi 😅,unicode,sadness
train,23044,Bởi 2 đứa con gái mình tự đặt hết! Chứ méo tin thằng nào cả 🤣🤣🤣🥰,unicode,positive
train,4257,cao quá cũng khổ chứ sung sướng đéo gì 😓,unicode,anger
train,thr000329,Sự thật thường mất lòng 😅,unicode,positive
train,4915,per haha cái t2 hợp với em nè ;)),emoticon,positive
train,tik021235,ừ t bị ngại giao tiếp ám ảnh vải😭,unicode,sadness
train,2240,"mới đây mẹ tao giúp tao làm lại giấy khai sinh . mẹ có hỏi "" mày sinh ngày mấy để mẹ làm ""😑",unicode,sadness
train,tik014591,v s kh lm cho mik trở nên đẹp hơn toàn tiêu cực nếu như các cậu vui vẻ thì trạng thái nó sẽ thoải mái hơn nè vs lại s các cậu kh nghĩ mỗi ngày là 1 thứ để ta cố gắng hơn☺️,unicode,positive
train,3882,phải biết thiên thời địa lợi nhân hòa 😐😐,unicode,neutral
train,4137,sợ vãi linh hồn 😞,unicode,sadness
train,17548,Ngoại tình ko có kết quả tốt đẹp 🐂🐂🐂nên nhớ,unicode,anger
train,5804,tao thấy đéo có cái gì để tao cầm được cơn cười cđcm nó ! :)),emoticon,positive
train,tik011947,"mình cũng mới kết thúc mối tình 3 năm. (Cô ấy bảo hết tình cảm với mình, nếu ở bên tôi sợ tôi k chịu được sự lạnh nhạt của ấy laị làm tôi thêm mệt mỏi) nhưng tôi nghĩ giọt nước đã tràn ly rồi😌",unicode,sadness
train,2388,😂😂😂 nhìn và đợi chúng nó chia tay,unicode,positive
train,1191,tiền bạc là phù du ... nhiêu đó cho luôn 😂😂😂😂😂,unicode,positive
train,tik023543,trời ơi tự hà về VN quá 🇻🇳🇻🇳,unicode,positive
train,you001808,Có lẽ nhờ cơ duyên nào đó em xem đc video này. E thật sự stress và tiêu cực dã man. Cảm ơn c Giang cho em vitamin tích cực này ^^,emoticon,positive
train,2895,tình yêu là lời nói dối của 1 thằng khùng được tin bởi 1 con ngu 🤣🤣,unicode,anger
train,31644,"Miệng thì nam mô, nhưng mình lại chính là cội nguồn của tội ác 😒",unicode,anger
train,tik014996,@xuhuong ik đổi tên 👍,unicode,positive
train,5553,còn gì hạnh phúc hơn trong cuộc sống này ♥️,unicode,positive
train,5690,ko nghe lời vợ mới là mấu chốt :),emoticon,positive
train,1207,lũ bảo vệ nhìn vô dụng nhỉ :v quanh đó có gì xảy ra còn del biết thì làm bảo vệ làm cái gì ?,emoticon,anger
train,3402,trả lại tuổi thơ cho tao 😆,unicode,sadness
train,23099,Ai Em đây kp nyc đâu c là bồ ấy🤣,unicode,positive
train,11299,"Thương quá😢, sao lại có trường hợp vô trách nhiệm đến thế, cô giáo ở trên xe mà, thế xuống xe là cô đi trước à, k điểm danh các bé à😡",unicode,anger
train,3497,thề cứ 1 lần trượt là tao cười to hơn 😆😆,unicode,positive
train,3654,bảo sao đi đâu ai cũng ghét =)),emoticon,anger
train,tik013359,tôi 30 tuổi mới bắt đầu nè🥰,unicode,positive
train,1709,nhưng đảm bảo coi cái nào là cười sặc cái đó :)) vì nó diễn tệ đến nỗi nó hay,emoticon,positive
train,tik014912,ngại vì những lời chê bai 😔😔,unicode,sadness
train,6335,ủa là đụme video hài hay deep vậy . chớ tao thấy buồn cười vãi vì nhây đéo tả được :))),emoticon,positive
train,you002814,Em yêu chị ❤🙏😭,unicode,positive
train,tik019499,@Nick Mới (Bách) 😌,unicode,positive
train,you002342,"Chị Giang nói đúng tâm lý của e r   :((( lo sợ đủ thứ đâm ra tâm trạng tiêu cực, trong đầu nhiều câu hỏi về những vẫn đề đó nhưng vẫn ko có câu trả lời....",emoticon,fear
train,tik023810,Tự hào Việt Nam 🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳,unicode,positive
train,15243,Tạ ơn Trời Phật👍,unicode,positive
train,tik023344,XK giày dẹp đâu? 🤷‍♂️,unicode,interest
train,4768,coi xong đoan này . tao thấy nhớ nhà vô cùng 😭,unicode,sadness
train,27638,"Phạm Sương đúng là cô giáo văn, luôn nhìn thấy triết lý đúng sai🥹🥹",unicode,positive
train,6558,chuyện thì buồn nhưng nhìn cách kể của bé này thì nhịn cười không được 😂😂😂,unicode,sadness
train,4132,bộ cuối nhìn đau lòng thật :(,emoticon,sadness
train,23823,13 kiếp sống mới nhận ra một trong những bài học của cuộc đời. Có những thứ k vội dc 😄 Trần Thảo,unicode,positive
train,1697,nghe cũng đúng đúng :)),emoticon,positive
train,14189,Kim Ngân  xem thử hk 🙄,unicode,interest
train,5157,nhìn ghiền 😘,unicode,positive
